id,ano,altura_mm,distancia_entre_eixos_mm,peso_potencia_kg_cv,consumo_rodoviario_gasolina_km_l,consumo_urbano_gasolina_km_l,consumo_rodoviario_alcool_km_l,consumo_urbano_alcool_km_l,velocidade_maxima_km_h,autonomia_rodoviaria_gasolina_km,porta_malas_litros,valor_fipe,infoteinimento_n,seguranca_n,conforto_n,final_rank
949,0.05865331048155638,0.029292095595931267,0.030217345300766172,-0.002792204125856116,-0.004883665511321108,-0.011767065917576204,-0.03626943005181347,-0.03626943005181347,0.004167533437379095,0.001390259956482858,0.031269404525533936,-0.009903651946610855,0.05366576372256843,0.06423343500289301,0.025839331182732756,0.19684303160085267
445,0.07004359333302157,0.028671275643658685,0.047283772556324564,-5.678591009840074e-4,-0.0027859683169199983,-0.007730210208092572,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.0022681750859154123,0.02926410394885566,-0.08271038460889447,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.1955417770519924
446,0.07004359333302157,0.028671275643658685,0.047283772556324564,-5.678591009840074e-4,-0.0027859683169199983,-0.007730210208092572,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.0022681750859154123,0.02926410394885566,-0.0827828858967891,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.19546927576409778
173,0.05865331048155638,0.027988498457308705,0.04264191133248924,-0.003489992125120754,-0.0058074137505006425,-0.03922998275375443,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.026002465072443335,0.039512399408893166,-0.04998131453720893,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.19450450079249892
175,0.05865331048155638,0.027988498457308705,0.04264191133248924,-0.003489992125120754,-0.0058074137505006425,-0.03922998275375443,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.026002465072443335,0.039512399408893166,-0.05034288386196851,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.19414293146773934
233,0.04784610871629686,0.027809104120770433,0.041231374870529955,-0.021007897418827384,-9.487830190435471e-4,-0.004423753199139515,-0.03626943005181347,-0.03626943005181347,0.023818232088947372,0.003395698795699208,0.03861213795720407,-0.007184802280391427,0.0388956995620617,0.05246229067021391,0.025839331182732756,0.19380588194342746
265,0.012371133986504135,0.027809104120770433,0.041231374870529955,-0.003489992125120754,-4.5577421283769847e-4,-0.00310915637117714,-0.03626943005181347,-0.03626943005181347,0.03054026155240869,0.0012956176523483964,0.03861213795720407,-0.010350079346438674,0.0388956995620617,0.06423343500289301,0.028468670137413082,0.19351357268293226
209,0.05159713923660419,0.0015523624446660367,0.05115951224030423,-0.003749545525989173,-0.0027859683169199983,-0.011011437740831801,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.024921506000225465,0.03767853749762899,-0.05040462879775739,0.0388956995620617,0.06423343500289301,0.025839331182732756,0.19336335264185106
122,0.06187988916652537,0.027988498457308705,0.04264191133248924,-0.003489992125120754,-0.0058074137505006425,-0.03922998275375443,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.026002465072443335,0.039512399408893166,-0.05460437893915724,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.19310801507551958
157,0.06187988916652537,0.027988498457308705,0.04264191133248924,-0.003489992125120754,-0.0058074137505006425,-0.03922998275375443,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.026002465072443335,0.039512399408893166,-0.056050042726952666,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.19166235128772416
158,0.06187988916652537,0.027988498457308705,0.04264191133248924,-0.003489992125120754,-0.0058074137505006425,-0.03922998275375443,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.026002465072443335,0.039512399408893166,-0.056050042726952666,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.19166235128772416
232,0.04784610871629686,0.027809104120770433,0.041231374870529955,-0.021007897418827384,-9.487830190435471e-4,-0.004423753199139515,-0.03626943005181347,-0.03626943005181347,0.023818232088947372,0.003395698795699208,0.03861213795720407,-0.007184802280391427,0.0388956995620617,0.05246229067021391,0.021935692000360392,0.18990224276105508
231,0.04784610871629686,0.002974595125338806,0.05671353320457115,-0.0023905272509112895,-0.010853024550589325,-0.007170185965015494,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.036103321670770676,0.036713303045351885,-0.06791929482093037,0.0388956995620617,0.06423343500289301,0.028468670137413082,0.18905304373348375
508,0.05865331048155638,0.0017992400343719444,0.04159028544952831,-0.006354597910348127,-0.05847904126350563,-0.05542773675629469,-0.003560344166588589,-4.473736225858626e-4,0.031069048372906412,0.031182013685618484,0.03257875317358465,-0.012319757065075496,0.05366576372256843,0.05246229067021391,0.021935692000360392,0.1883475468063105
588,0.04784610871629686,0.029486306100568377,0.0522884690543165,-6.276798347587544e-4,-2.694606708328579e-4,-7.418982694445794e-4,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.003395698795699208,0.042000011780632826,-0.06775252729247044,0.0388956995620617,0.05246229067021391,0.025839331182732756,0.18825975965124855
532,0.05865331048155638,0.0017992400343719444,0.04159028544952831,-0.006354597910348127,-0.05847904126350563,-0.05542773675629469,-0.003560344166588589,-4.473736225858626e-4,0.031069048372906412,0.031182013685618484,0.03257875317358465,-0.012473430717283273,0.05366576372256843,0.05246229067021391,0.021935692000360392,0.18819387315410274
186,0.05159713923660419,0.002890235890372431,0.05476126757890434,-4.169698804725234e-4,-0.0058074137505006425,-0.004423753199139515,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.03524466832948383,0.035718392741717564,-0.07842062913337113,0.0388956995620617,0.06423343500289301,0.028468670137413082,0.18817815237219937
90,0.07004359333302157,0.028118261007409058,0.04264191133248924,-0.003967299468935184,-0.0027859683169199983,-0.008944843836165168,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.005508348585081444,0.036713303045351885,-0.08042804401206108,0.05366576372256843,0.05914312839793813,0.028468670137413082,0.18774321983034495
566,0.05159713923660419,0.02911129794640678,0.0522884690543165,-2.4228313996601427e-4,-1.546465626779776e-4,-8.30458631604818e-4,-0.03626943005181347,-0.03626943005181347,0.04504043886387784,0.0016704191039394532,0.039512399408893166,-0.07532966619172289,0.0388956995620617,0.05246229067021391,0.025839331182732756,0.18732157039944766
97,0.07004359333302157,0.030268046772947095,0.054821541324331716,-0.003244163368505071,-4.0076544656097746e-4,-0.00310915637117714,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.005327001975114191,2.34323053045999e-5,-0.08284083021297407,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.18269397903060947
100,0.07004359333302157,0.030268046772947095,0.054821541324331716,-0.003244163368505071,-4.0076544656097746e-4,-0.00310915637117714,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.005327001975114191,2.34323053045999e-5,-0.08284083021297407,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.18269397903060947
526,0.06486546232180129,0.02597758275191781,0.047283772556324564,-8.40634850999113e-4,-0.004078641714907575,-0.011767065917576204,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.0038038111856530427,0.02642892368155662,-0.08150484236865614,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.18197364636422186
539,0.05865331048155638,0.025398648486611528,0.005802979789058456,-0.006354597910348127,-0.05000437736877153,-0.05761501910533506,-8.93505170231055e-4,-0.001223954441260153,0.025541406092847607,0.028120942155518257,0.03521048789963196,-0.012780723514362852,0.05366576372256843,0.05246229067021391,0.025839331182732756,0.1818229829704305
237,0.04784610871629686,0.0028076584534916945,0.054821541324331716,-2.1643260762863753e-4,-0.0022783563197399203,-0.0034036149083786237,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.03073478717526133,0.036713303045351885,-0.08285475903197445,0.0388956995620617,0.06423343500289301,0.028468670137413082,0.1812054504056127
553,0.0552137660707991,0.025398648486611528,0.005802979789058456,-0.006354597910348127,-0.05000437736877153,-0.05761501910533506,-8.93505170231055e-4,-0.001223954441260153,0.025541406092847607,0.028120942155518257,0.03521048789963196,-0.01137079225700175,0.05366576372256843,0.05246229067021391,0.025839331182732756,0.17979336981703434
260,0.012371133986504135,0.002687096747424625,0.05103008964243537,-0.0015837813012253904,-0.040499877456542474,-0.004059869989254486,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.03547251764985995,0.03767853749762899,-0.011006400724362191,0.0388956995620617,0.06423343500289301,0.028468670137413082,0.17912466061106938
540,0.05865331048155638,0.025398648486611528,0.005802979789058456,-0.006354597910348127,-0.05000437736877153,-0.05761501910533506,-8.93505170231055e-4,-0.001223954441260153,0.025541406092847607,0.028120942155518257,0.03521048789963196,-0.012095448027221314,0.05366576372256843,0.05246229067021391,0.021935692000360392,0.1786046192751997
551,0.05159713923660419,0.0037656807257103937,0.0569459298447588,-3.023266829575544e-4,-4.0076544656097746e-4,-6.617075706736975e-4,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.0018266133090194083,0.03621942535255353,-0.08220301845575526,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.1785922490318064
218,0.05159713923660419,0.0010616373394478063,0.05134979825170812,-3.751231798159199e-4,-0.003717662611278734,-0.0037201701034684765,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.027766086588409587,0.03814940456628909,-0.08063885401969513,0.0388956995620617,0.06423343500289301,0.028468670137413082,0.17850747062680136
121,0.06759040449574374,0.027988498457308705,0.04264191133248924,-0.003749545525989173,-0.0058074137505006425,-0.03922998275375443,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.026002465072443335,0.039512399408893166,-0.07741821092424224,0.05366576372256843,0.05914312839793813,0.028468670137413082,0.17837448397346486
559,0.04784610871629686,0.0017992400343719444,0.04159028544952831,-0.0017243469345928706,-0.06261453803031393,-0.04951930268312395,-0.008222587248383258,-7.727113484067271e-5,0.03797626995985998,0.03298413047304142,0.03257875317358465,-0.011476058029441003,0.0388956995620617,0.05246229067021391,0.025839331182732756,0.17833800516099585
570,0.04784610871629686,0.0017992400343719444,0.04159028544952831,-0.0017243469345928706,-0.06261453803031393,-0.04951930268312395,-0.008222587248383258,-7.727113484067271e-5,0.03797626995985998,0.03298413047304142,0.03257875317358465,-0.011476058029441003,0.0388956995620617,0.05246229067021391,0.025839331182732756,0.17833800516099585
236,0.04784610871629686,0.0021417350511474674,0.0512868805329999,-3.370013001409609e-4,-0.003717662611278734,-0.0037201701034684765,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.027766086588409587,0.03767853749762899,-0.07803083134770031,0.0388956995620617,0.06423343500289301,0.028468670137413082,0.17794889758249516
594,0.0440086685743907,0.016345555271107478,0.05153550525889486,-0.002792204125856116,-0.067702291248751,-0.009600633418104923,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.03473424327994182,0.036713303045351885,-0.00793434265057804,0.0388956995620617,0.05246229067021391,0.025839331182732756,0.17794253525763806
518,0.06187988916652537,0.025398648486611528,0.005802979789058456,-0.003244163368505071,-0.040499877456542474,-0.050744949242707164,-2.575913476004297e-4,-2.575377547664514e-4,0.031069048372906412,0.02233036957359736,0.03521048789963196,-0.05058936827132537,0.05366576372256843,0.05914312839793813,0.028468670137413082,0.17737549810480377
125,0.06759040449574374,0.027988498457308705,0.04264191133248924,-0.003749545525989173,-0.0058074137505006425,-0.03922998275375443,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.026002465072443335,0.035718392741717564,-0.0751163444088918,0.05366576372256843,0.05914312839793813,0.028468670137413082,0.17688234382163973
91,0.07004359333302157,0.02803220510062414,0.04264191133248924,-0.021007897418827384,-0.0027859683169199983,-0.007730210208092572,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.005508348585081444,0.035718392741717564,-0.0795870685685107,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.17676757134661136
617,0.012371133986504135,0.003060752158362101,0.05392658058626178,-0.003011695501774351,-0.03910704328753126,-0.005228138010322497,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.03292003612251515,0.036713303045351885,-0.006878332761327082,0.0388956995620617,0.05914312839793813,0.025839331182732756,0.1740821653370055
545,0.05865331048155638,0.0017992400343719444,0.04159028544952831,-0.006354597910348127,-0.05847904126350563,-0.05542773675629469,-0.003560344166588589,-4.473736225858626e-4,0.031069048372906412,0.031182013685618484,0.03257875317358465,-0.012319757065075496,0.0388956995620617,0.05246229067021391,0.021935692000360392,0.17357748264580378
552,0.0552137660707991,9.700825208217128e-4,0.053766053094381414,-1.2051409612881216e-4,-0.0058074137505006425,-0.004059869989254486,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.034588198892989884,0.03038343120908879,-0.08149347095833102,0.0388956995620617,0.05914312839793813,0.025839331182732756,0.17275583199283157
172,0.05865331048155638,0.027988498457308705,0.04264191133248924,-0.029094693522788494,-0.0020548914224634935,-0.007730210208092572,-0.03626943005181347,-0.03626943005181347,0.031069048372906412,0.0038038111856530427,0.039512399408893166,-0.05827352386888387,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.1726250234161909
94,0.07004359333302157,0.02803220510062414,0.04264191133248924,-0.021007897418827384,-0.0027859683169199983,-0.007730210208092572,-0.03626943005181347,-0.03626943005181347,0.032105256006780464,0.005508348585081444,0.035718392741717564,-0.0789795103300295,0.05366576372256843,0.05914312839793813,0.028468670137413082,0.17228482298013767
447,0.07004359333302157,0.02597758275191781,0.047283772556324564,-0.003489992125120754,-0.010095685712086223,-0.0457402999940292,-0.03626943005181347,-0.03626943005181347,0.033600434935660436,0.02519632608369118,0.0371997579691413,-0.082177862366142565,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.17162663619162571
581,0.04784610871629686,0.019952186031424003,0.03514217235207109,-0.02612666875046619,-0.044647412663717564,-0.011767065917576204,-2.575913476004297e-4,-4.64632702234251e-6,0.003118434852671199,0.02800359968552647,0.008191544193502218,-0.005831885689872511,0.0388956995620617,0.05246229067021391,0.025839331182732756,0.17081609655024496
542,0.05865331048155638,0.028671275643658685,0.047283772556324564,-7.636953061833417e-4,-0.004883665511321108,-0.009600633418104923,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.004807210161633669,0.02926410394885566,-0.07481614745174979,0.0388956995620617,0.05914312839793813,0.028468670137413082,0.17056043905831575
493,0.06486546232180129,0.02442031301759256,0.005802979789058456,-0.003244163368505071,-0.040499877456542474,-0.050744949242707164,-2.575913476004297e-4,-2.575377547664514e-4,0.031069048372906412,0.02233036957359736,0.03521048789963196,-0.057977204108910524,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.16936556099879524
525,0.06187988916652537,0.02597758275191781,0.047283772556324564,-0.003489992125120754,-0.002521640814549254,-0.008944843836165168,-0.03626943005181347,-0.03626943005181347,0.033600434935660436,0.001951228065560347,0.02642892368155662,-0.07622779361047466,0.05366576372256843,0.05914312839793813,0.021935692000360392,0.16814328478847532
196,0.0552137660707991,0.0029321917691984825,0.05122345239446926,-1.0673753527315415e-4,-5.173794720898234e-4,-5.238291144933733e-4,-0.03626943005181347,-0.03626943005181347,0.04641317226926073,0.0015251389525913375,0.040797191262937814,-0.08287250648374189,0.0388956995620617,0.05914312839793813,0.028468670137413082,0.16805309810744445
83,0.07004359333302157,0.028118261007409058,0.04264191133248924,-0.004023163767743848,-0.0027859683169199983,-0.008944843836165168,-0.03626943005181347,-0.03626943005181347,0.004167533437379095,0.005508348585081444,0.036713303045351885,-0.078440775108925,0.05366576372256843,0.06423343500289301,0.028468670137413082,0.16682720847022586
84,0.07004359333302157,0.028118261007409058,0.04264191133248924,-0.004023163767743848,-0.0027859683169199983,-0.008944843836165168,-0.03626943005181347,-0.03626943005181347,0.004167533437379095,0.005508348585081444,0.036713303045351885,-0.07623092312230499,0.05366576372256843,0.05914312839793813,0.028468670137413082,0.163946753851891
600,0.0440086685743907,0.0033766759347065036,0.05630218401554722,-3.751231798159199e-4,-4.0076544656097746e-4,-6.617075706736975e-4,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.0025706044222154876,0.03469600790898454,-0.067624317636323,0.0388956995620617,0.05914312839793813,0.028468670137413082,0.16383713497611682
87,0.07004359333302157,0.028118261007409058,0.04264191133248924,-0.004023163767743848,-0.0027859683169199983,-0.008944843836165168,-0.03626943005181347,-0.03626943005181347,0.004167533437379095,0.005508348585081444,0.036713303045351885,-0.07451166983362183,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.16303666818589382
863,0.07413019134012505,3.4131721226779465e-4,0.041827267975565796,-1.9529647051496192e-4,-0.002521640814549254,-0.001931707035268161,-0.03626943005181347,-0.03626943005181347,0.04586435030714775,0.01958791449218715,7.744044996868374e-4,-0.08286858452904171,0.05366576372256843,0.05914312839793813,0.025839331182732756,0.16111758017721867
573,0.04784610871629686,0.0033766759347065036,0.05630218401554722,-3.751231798159199e-4,-4.0076544656097746e-4,-6.617075706736975e-4,-0.03626943005181347,-0.03626943005181347,0.03797626995985998,0.0025706044222154876,0.03469600790898454,-0.07422499647631531,0.0388956995620617,0.05914312839793813,0.028468670137413082,0.16107389627803068
246,0.0440086685743907,0.0015266858710419027,0.05122345239446926,-1.358738721238467e-4,-8.434925041351673e-4,-1.9266816169646834e-4,-0.03626943005181347,-0.03626943005181347,0.04641317226926073,0.0029030947359681273,0.03814940456628909,-0.08162158045760191,0.0388956995620617,0.06423343500289301,0.025839331182732756,0.15786046905992293
