,url,id,conforto,infoteinimento,seguranca
132,https://guiacarros.com.br/ficha-carro/audi-rs-q3-sportback-25-tfsi-quattro-2021,132,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Alças de segurança no teto', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Assistente de estacionamento semiautomático', '✔ Auto Hold', '✔ Banco do motorista com ajuste de altura', '✔ Banco do motorista com ajuste elétrico', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Chave presencial', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle de largada', '✔ Controle de velocidade adaptativo', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Porta-luvas climatizado', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Retrovisores rebativeis eletricamente', '✔ Roda-livre', '✔ Rodas de liga leve', '✔ Sistema start-stop', '✔ Tampa traseira motorizada', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 2']","['✔ CD player', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Conta-giros', '✔ Indicador de temperatura externa', '✔ Navegador GPS', '✔ Rádio', '✔ Termômetro da água do motor', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Assistente de partida em rampa', '✔ Câmera traseira para manobras', '✔ Cintos de três pontos para todos os ocupantes', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos os ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de LED', '✔ Faróis de neblina', '✔ Freios ABS', '✔ ISOFIX para fixação de cadeira infantil', '✔ Limpador e lavador do vidro traseiro', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Travamento central das portas']"
133,https://guiacarros.com.br/ficha-carro/audi-a3-sedan-prestige-plus-tech-14-tfsi-2020,133,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Banco do motorista com ajuste de altura', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Chave presencial', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Rodas de liga leve', '✔ Sistema start-stop', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 2']","['✔ CD player', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Conta-giros', '✔ DVD player', '✔ Espelhamento da tela do celular', '✔ HD interno', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Navegador GPS', '✔ Rádio', '✔ Termômetro da água do motor', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Assistente de partida em rampa', '✔ Câmera traseira para manobras', '✔ Cintos de três pontos para todos os ocupantes', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos os ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de neblina', '✔ Faróis de xenônio', '✔ Freios ABS', '✔ ISOFIX para fixação de cadeira infantil', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Monitoramento de pressão dos pneus', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Travamento central das portas']"
134,https://guiacarros.com.br/ficha-carro/audi-a3-sedan-prestige-plus-14-tfsi-2020,134,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Banco do motorista com ajuste de altura', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Recuperação de energia cinética', '✔ Rodas de liga leve', '✔ Sistema start-stop', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 2']","['✔ CD player', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Conta-giros', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Rádio', '✔ Termômetro da água do motor', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Assistente de partida em rampa', '✔ Câmera traseira para manobras', '✔ Cintos de três pontos para todos os ocupantes', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos os ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de neblina', '✔ Faróis de xenônio', '✔ Freios ABS', '✔ ISOFIX para fixação de cadeira infantil', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Monitoramento de pressão dos pneus', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Travamento central das portas']"
135,https://guiacarros.com.br/ficha-carro/audi-a3-sedan-performance-black-20-tfsi-2020,135,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Assistente de estacionamento semiautomático', '✔ Banco do motorista com ajuste de altura', '✔ Banco do motorista com ajuste elétrico', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Chave presencial', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle de largada', '✔ Controle de velocidade adaptativo', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Retrovisores rebativeis eletricamente', '✔ Roda-livre', '✔ Rodas de liga leve', '✔ Sistema start-stop', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 2']","['✔ CD player', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Conta-giros', '✔ DVD player', '✔ Espelhamento da tela do celular', '✔ HD interno', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Navegador GPS', '✔ Rádio', '✔ Termômetro da água do motor', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Alerta de colisão frontal', '✔ Alerta de mudança de faixa', '✔ Assistente de farol alto', '✔ Assistente de partida em rampa', '✔ Câmera traseira para manobras', '✔ Cintos de três pontos para todos os ocupantes', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos os ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de neblina', '✔ Faróis de xenônio', '✔ Freios ABS', '✔ ISOFIX para fixação de cadeira infantil', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Monitoramento de pressão dos pneus', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Sensores de estacionamento traseiro', '✔ Travamento central das portas']"
136,https://guiacarros.com.br/ficha-carro/audi-a6-performance-30-v6-tfsi-quattro-2020,136,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Assistente de estacionamento semiautomático', '✔ Auto Hold', '✔ Banco do motorista com ajuste de altura', '✔ Banco do motorista com ajuste elétrico', '✔ Banco do motorista com memórias de ajuste', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Chave presencial', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle de largada', '✔ Controle de velocidade adaptativo', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limitador de velocidade', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Porta-luvas climatizado', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Retrovisores rebativeis eletricamente', '✔ Roda-livre', '✔ Rodas de liga leve', '✔ Sistema start-stop', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 4']","['✔ CD player', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Conta-giros', '✔ DVD player', '✔ Espelhamento da tela do celular', '✔ HD interno', '✔ Head-up display', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Navegador GPS', '✔ Rádio', '✔ Termômetro da água do motor', '✔ TV digital', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Alerta de colisão frontal', '✔ Alerta de mudança de faixa', '✔ Alerta de ponto cego', '✔ Alerta de tráfego cruzado traseiro', '✔ Assistente de partida em rampa', '✔ Assistente de permanência na faixa', '✔ Câmera traseira para manobras', '✔ Câmeras para visão de 360 graus', '✔ Cintos de três pontos para todos os ocupantes', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos os ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de LED', '✔ Faróis de neblina', '✔ Freios ABS', '✔ Frenagem automática de emergência', '✔ Frenagem automática em manobras', '✔ Indicador de fadiga', '✔ ISOFIX para fixação de cadeira infantil', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Monitoramento de pressão dos pneus', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Sensores de estacionamento traseiro', '✔ Travamento central das portas', '✔ Vetorização de torque', '✔ Visão noturna']"
137,https://guiacarros.com.br/ficha-carro/audi-e-tron-performance-black-2022,137,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Assist. de estacionamento semiautom.', '✔ Auto Hold', '✔ Banco do motorista com ajuste de altura', '✔ Banco do motorista com ajuste elétrico', '✔ Banco do motorista com memórias', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Chave presencial', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle de velocidade adaptativo', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Controle eletrônico de amortecimento', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Porta-luvas climatizado', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Retrovisores rebativeis eletricamente', '✔ Roda-livre', '✔ Rodas de liga leve', '✔ Suspensão pneumática', '✔ Tampa traseira motorizada', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 4']","['✔ Carregador de celular por indução', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Espelhamento da tela do celular', '✔ HD interno', '✔ Head-up display', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Navegador GPS', '✔ Rádio', '✔ Sistema de som Bang & Olufsen', '✔ TV digital', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Alerta de colisão frontal', '✔ Alerta de mudança de faixa', '✔ Alerta de ponto cego', '✔ Alerta de tráfego cruzado traseiro', '✔ Assistente de desembarque', '✔ Assistente de farol alto', '✔ Assistente de partida em rampa', '✔ Assistente de permanência na faixa', '✔ Câmera traseira para manobras', '✔ Câmeras para visão de 360 graus', '✔ Cintos de 3 pontos para todos ocupantes', '✔ Controle automático de descida', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de LED', '✔ Faróis de neblina', '✔ Freios ABS', '✔ Frenagem automática de emergência', '✔ Frenagem automática em manobras', '✔ ISOFIX para fixação de cadeira infantil', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Monitoramento de pressão dos pneus', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Sensores de estacionamento traseiro', '✔ Travamento central das portas', '✔ Vetorização de torque', '✔ Visão noturna']"
138,https://guiacarros.com.br/ficha-carro/audi-e-tron-sportback-performance-black-2020,138,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Assistente de estacionamento semiautomático', '✔ Auto Hold', '✔ Banco do motorista com ajuste de altura', '✔ Banco do motorista com ajuste elétrico', '✔ Banco do motorista com memórias de ajuste', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Chave presencial', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle de velocidade adaptativo', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Controle eletrônico de amortecimento', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Porta-luvas climatizado', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Retrovisores rebativeis eletricamente', '✔ Roda-livre', '✔ Rodas de liga leve', '✔ Suspensão pneumática', '✔ Tampa traseira motorizada', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 4']","['✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Espelhamento da tela do celular', '✔ HD interno', '✔ Head-up display', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Navegador GPS', '✔ Rádio', '✔ TV digital', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Alerta de colisão frontal', '✔ Alerta de mudança de faixa', '✔ Alerta de ponto cego', '✔ Alerta de tráfego cruzado traseiro', '✔ Assistente de desembarque', '✔ Assistente de farol alto', '✔ Assistente de partida em rampa', '✔ Assistente de permanência na faixa', '✔ Câmera traseira para manobras', '✔ Câmeras para visão de 360 graus', '✔ Cintos de três pontos para todos os ocupantes', '✔ Controle automático de descida', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos os ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de LED', '✔ Faróis de neblina', '✔ Freios ABS', '✔ Frenagem automática de emergência', '✔ Frenagem automática em manobras', '✔ ISOFIX para fixação de cadeira infantil', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Monitoramento de pressão dos pneus', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Sensores de estacionamento traseiro', '✔ Travamento central das portas', '✔ Vetorização de torque', '✔ Visão noturna']"
139,https://guiacarros.com.br/ficha-carro/audi-e-tron-sportback-performance-2021,139,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Assistente de estacionamento semiautomático', '✔ Auto Hold', '✔ Banco do motorista com ajuste de altura', '✔ Banco do motorista com ajuste elétrico', '✔ Banco do motorista com memórias de ajuste', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Chave presencial', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle de velocidade adaptativo', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Controle eletrônico de amortecimento', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Porta-luvas climatizado', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Retrovisores rebativeis eletricamente', '✔ Roda-livre', '✔ Rodas de liga leve', '✔ Suspensão pneumática', '✔ Tampa traseira motorizada', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 4']","['✔ Carregador de celular por indução', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Espelhamento da tela do celular', '✔ Head-up display', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Navegador GPS', '✔ Rádio', '✔ TV digital', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Alerta de colisão frontal', '✔ Alerta de mudança de faixa', '✔ Assistente de farol alto', '✔ Assistente de partida em rampa', '✔ Assistente de permanência na faixa', '✔ Câmera traseira para manobras', '✔ Câmeras para visão de 360 graus', '✔ Cintos de três pontos para todos os ocupantes', '✔ Controle automático de descida', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos os ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de LED', '✔ Faróis de neblina', '✔ Freios ABS', '✔ Frenagem automática de emergência', '✔ ISOFIX para fixação de cadeira infantil', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Monitoramento de pressão dos pneus', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Sensores de estacionamento traseiro', '✔ Travamento central das portas', '✔ Vetorização de torque', '✔ Visão noturna']"
140,https://guiacarros.com.br/ficha-carro/audi-q3-prestige-plus-14-tfsi-2020,140,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Auto Hold', '✔ Banco do motorista com ajuste de altura', '✔ Banco do motorista com ajuste elétrico', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Chave presencial', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle de largada', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Retrovisores rebativeis eletricamente', '✔ Roda-livre', '✔ Rodas de liga leve', '✔ Sistema start-stop', '✔ Tampa traseira motorizada', '✔ Teto panorâmico', '✔ Teto solar elétrico', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 2']","['✔ CD player', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Conta-giros', '✔ Espelhamento da tela do celular', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Navegador GPS', '✔ Rádio', '✔ Termômetro da água do motor', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Assistente de partida em rampa', '✔ Câmera traseira para manobras', '✔ Cintos de três pontos para todos os ocupantes', '✔ Controle automático de descida', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos os ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de LED', '✔ Freios ABS', '✔ ISOFIX para fixação de cadeira infantil', '✔ Limpador e lavador do vidro traseiro', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Travamento central das portas']"
141,https://guiacarros.com.br/ficha-carro/audi-q3-prestige-14-tfsi-2022,141,"['✔ Ajuste do volante em altura', '✔ Ajuste do volante em profundidade', '✔ Ajuste elétrico dos retrovisores', '✔ Apoio de braço para o motorista', '✔ Ar quente', '✔ Ar-condicionado', '✔ Ar-condicionado automático', '✔ Auto Hold', '✔ Banco do motorista com ajuste de altura', '✔ Banco do motorista com ajuste elétrico', '✔ Banco traseiro bipartido', '✔ Banco traseiro rebatível', '✔ Bancos revestidos em couro', '✔ Câmbio automático', '✔ Comando interno da tampa do tanque', '✔ Comando interno do porta-malas', '✔ Controle automático de velocidade', '✔ Controle de largada', '✔ Controle elétrico dos vidros dianteiros', '✔ Controle elétrico dos vidros traseiros', '✔ Direção assistida', '✔ Faróis com acendimento automático', '✔ Freio de estacionamento elétrico', '✔ Limitador de velocidade', '✔ Limpador de para-brisa automático', '✔ Luz no porta-luvas', '✔ Luz no porta-malas', '✔ Recuperação de energia cinética', '✔ Retrovisor interno fotocrômico', '✔ Retrovisores rebativeis eletricamente', '✔ Roda-livre', '✔ Rodas de liga leve', '✔ Sistema start-stop', '✔ Troca de marchas no volante', '✔ Zonas de ar-condicionado: 1']","['✔ CD player', '✔ Computador de bordo', '✔ Conexão Bluetooth', '✔ Conexão USB', '✔ Conta-giros', '✔ Espelhamento da tela do celular', '✔ Indicador de temperatura externa', '✔ Leitor de cartão de memória', '✔ Navegador GPS', '✔ Rádio', '✔ Termômetro da água do motor', '✔ Volante multifuncional']","['✔ Airbags de cortina', '✔ Airbags frontais', '✔ Airbags laterais', '✔ Alarme antifurto perimétrico', '✔ Alarme antifurto volumétrico', '✔ Assistente de partida em rampa', '✔ Câmera traseira para manobras', '✔ Cintos de 3 pontos para todos ocupantes', '✔ Controle automático de descida', '✔ Controle de estabilidade', '✔ Controle de tração', '✔ Desembaçador do vidro traseiro', '✔ Encosto de cabeça para todos ocupantes', '✔ Faróis com refletores duplos', '✔ Faróis com regulagem de altura', '✔ Faróis de LED', '✔ Freios ABS', '✔ ISOFIX para fixação de cadeira infantil', '✔ Limpador e lavador do vidro traseiro', '✔ Luz traseira de neblina', '✔ Luzes de condução diurna', '✔ Monitoramento de pressão dos pneus', '✔ Repetidores laterais das luzes de direção', '✔ Sensores de estacionamento dianteiro', '✔ Sensores de estacionamento traseiro', '✔ Travamento central das portas']"
